sigla_uf,cnae_2_subclasse,tipo_vinculo,valor_remuneracao_media,sexo,raca_cor,grau_instrucao_apos_2005,cbo_2002,id_municipio
RJ,5231102,10,3201.88,1,2,6,317210,3304557
RJ,5231102,10,2259.55,1,8,7,414215,3304557
RJ,5231102,10,4101.04,1,8,9,391120,3304557
RJ,5231102,10,5399.56,1,8,7,782115,3304557
RJ,5231102,10,4142.23,1,2,7,313120,3304557
RJ,5231102,10,3076,1,2,7,919105,3304557
RJ,5231102,10,2299.13,1,2,7,782220,3304557
RJ,5231102,10,12116.88,1,2,9,342610,3304557
RJ,5231102,10,32293.77,1,2,9,123305,3304557
RJ,5231102,10,1651.5,1,4,7,411005,3304557
RJ,5231102,10,9164.52,1,2,6,782115,3304557
RJ,5231102,10,3070.34,1,4,9,212420,3304557
RJ,5231102,10,4846.96,1,2,6,782115,3304557
RJ,5231102,10,6788.5,1,2,7,782220,3304557
RJ,5231102,10,10253.18,1,8,8,520110,3304557
RJ,5231102,10,4143.32,1,8,7,782220,3304557
RJ,5231102,10,2009.08,1,2,7,783210,3304557
RJ,5231102,10,8259.83,1,8,7,782705,3304557
RJ,5231102,10,2440.76,1,8,7,414215,3304557
RJ,5231102,10,0,1,8,7,414110,3304557
RJ,5231102,10,1553.53,1,8,6,517420,3304557
RJ,5231102,10,1217.37,1,2,7,782510,3304557
RJ,5231102,10,2154.09,1,8,5,521135,3304557
RJ,5231102,10,1761.01,1,8,6,783220,3304557
RJ,5231102,10,29966.5,1,2,9,141605,3304557
RJ,5231102,10,1623.31,1,8,5,514310,3304557
RJ,5231102,10,3290.09,1,8,7,782510,3304557
RJ,5231102,10,1246.87,1,8,5,414110,3304557
RJ,5231102,10,4505.89,1,2,6,782115,3304557
RJ,5231102,10,2893.7,1,2,7,517330,3304557
RJ,5231102,10,3546.61,1,2,7,411010,3304557
RJ,5231102,10,2963.68,1,8,7,724410,3304557
RJ,5231102,55,581.16,1,4,7,411005,3304557
RJ,5231102,10,2612.56,1,8,7,411045,3304557
RJ,5231102,10,1862.84,1,8,5,411045,3304557
RJ,5231102,10,4017.39,1,8,5,342610,3304557
RJ,5231102,10,2272.21,1,2,7,782220,3304557
RJ,5231102,10,2441.84,1,8,7,414215,3304557
RJ,5231102,10,2742.36,1,2,7,411045,3304557
RJ,5231102,10,4187.41,1,2,7,782220,3304557
RJ,5231102,10,4779.68,1,4,6,783220,3304557
RJ,5231102,10,6743.82,1,2,8,511115,3304557
RJ,5231102,10,1817.06,1,2,7,783220,3304557
RJ,5231102,10,2990.23,1,8,9,517330,3304557
RJ,5231102,10,3209.16,1,8,8,413105,3304557
RJ,5231102,10,27529.12,1,2,6,141605,3304557
RJ,5231102,10,4746.6,1,8,7,313120,3304557
RJ,5231102,10,2634.47,1,8,7,414215,3304557
RJ,5231102,10,0,1,2,7,411045,3304557
RJ,5231102,10,4655.31,1,8,7,782115,3304557
RJ,5231102,10,4738.27,1,8,7,813125,3304557
RJ,5231102,10,4384.75,1,8,5,782510,3304557
RJ,5231102,10,2023.78,1,8,7,414110,3304557
RJ,5231102,10,3157.72,1,8,7,782510,3304557
RJ,5231102,10,4682.27,1,8,6,351605,3304557
RJ,5231102,10,4237.36,1,8,7,351605,3304557
RJ,5231102,10,3089.07,1,8,5,517310,3304557
RJ,5231102,10,2233.76,1,8,7,414110,3304557
RJ,5231102,10,1898.43,1,8,9,783220,3304557
RJ,5231102,10,1759.24,1,2,6,411045,3304557
RJ,5231102,10,6433.36,1,9,9,212405,3304557
RJ,5231102,10,2419.34,1,8,4,414215,3304557
RJ,5231102,10,3640.27,1,8,6,414215,3304557
RJ,5231102,10,2162.84,1,8,6,782220,3304557
RJ,5231102,10,3273.9,1,8,7,782510,3304557
RJ,5231102,10,7050.88,1,8,7,782220,3304557
RJ,5231102,10,2197.4,1,4,5,782220,3304557
RJ,5231102,10,3940.39,1,2,7,413110,3304557
RJ,5231102,10,2522.42,1,2,7,782305,3304557
RJ,5231102,10,6752.49,1,2,7,782110,3304557
RJ,5231102,10,3509.17,1,8,7,782115,3304557
RJ,5231102,10,0,1,2,6,782220,3304557
RJ,5231102,10,7014.66,1,4,7,782115,3304557
RJ,5231102,10,9099.02,1,8,7,782710,3304557
RJ,5231102,10,4616.98,1,8,5,782510,3304557
RJ,5231102,10,2034.01,1,8,7,414110,3304557
RJ,5231102,10,8927.91,1,8,5,414215,3304557
RJ,5231102,10,2431.44,1,2,7,411005,3304557
RJ,5231102,10,2623.18,1,8,7,411045,3304557
RJ,5231102,10,4385.88,1,2,7,252210,3304557
RJ,5231102,10,2356.96,1,8,7,782510,3304557
RJ,5231102,10,2304.46,1,8,7,411010,3304557
RJ,5231102,10,2696.13,1,8,8,354205,3304557
RJ,5231102,10,2317.81,1,4,7,411045,3304557
RJ,5231102,10,1509.51,1,2,7,414105,3304557
RJ,5231102,10,2115.72,1,8,7,313220,3304557
RJ,5231102,10,2845.69,1,8,7,212420,3304557
RJ,5231102,10,3228.33,1,2,7,782510,3304557
RJ,5231102,10,20849.2,1,2,9,141605,3304557
RJ,5231102,10,5246.14,1,2,7,411010,3304557
RJ,5231102,10,2468.95,1,8,7,414110,3304557
RJ,5231102,10,1631.32,1,8,7,414110,3304557
RJ,5231102,10,1537.03,1,4,7,411045,3304557
RJ,5231102,10,5176.06,1,2,7,782115,3304557
RJ,5231102,10,3949.03,1,2,7,317210,3304557
RJ,5231102,10,2897.57,1,2,7,351605,3304557
RJ,5231102,10,9917.85,1,8,4,342610,3304557
RJ,5231102,10,2637.16,1,2,7,414215,3304557
RJ,5231102,10,4238.64,1,2,6,782115,3304557
RJ,5231102,10,1976.64,1,2,7,517420,3304557
RJ,5231102,10,3689.53,1,2,7,782220,3304557
RJ,5231102,10,10440.01,1,8,7,342610,3304557
RJ,5231102,10,6881.74,1,2,9,212420,3304557
RJ,5231102,10,5587.72,1,8,7,782220,3304557
RJ,5231102,10,1325.31,1,2,7,783220,3304557
RJ,5231102,10,2791.12,1,8,9,511210,3304557
RJ,5231102,10,1643.74,1,8,6,414110,3304557
RJ,5231102,10,2553.95,1,8,7,782220,3304557
RJ,5231102,10,1477.61,1,4,7,414110,3304557
RJ,5231102,10,4478.61,1,2,7,411045,3304557
RJ,5231102,10,3587.54,1,2,7,351605,3304557
RJ,5231102,10,1532.23,1,8,7,782510,3304557
RJ,5231102,10,0,1,2,9,410225,3304557
RJ,5231102,10,10331.56,1,2,9,410225,3304557
RJ,5231102,10,4255.13,1,2,9,391120,3304557
RJ,5231102,10,2650.14,1,2,7,724315,3304557
RJ,5231102,10,1911.49,1,2,7,411045,3304557
RJ,5231102,10,4858.19,1,8,7,411045,3304557
RJ,5231102,10,4562.32,1,2,8,391115,3304557
RJ,5231102,10,7991.52,1,2,9,782710,3304557
RJ,5231102,10,4435.98,1,8,7,314110,3304557
RJ,5231102,10,7686.08,1,4,9,782705,3304557
RJ,5231102,10,2645.11,1,4,7,411045,3304557
RJ,5231102,10,2425.91,1,8,7,411045,3304557
RJ,5231102,10,3575.83,1,2,7,411045,3304557
RJ,5231102,10,1908.24,1,4,4,414110,3304557
RJ,5231102,10,3140.26,1,2,7,782220,3304557
RJ,5231102,10,1861.81,1,4,6,414215,3304557
RJ,5231102,10,18221.33,1,2,9,142305,3304557
RJ,5231102,10,2292.52,1,4,7,391135,3304557
RJ,5231102,10,9087.15,1,8,6,342610,3304557
RJ,5231102,10,3868.71,1,4,7,314110,3304557
RJ,5231102,10,1873.14,1,8,4,414110,3304557
RJ,5231102,10,6937.68,1,2,7,411045,3304557
RJ,5231102,10,2612.58,1,8,7,411045,3304557
RJ,5231102,10,1653.94,1,2,7,411005,3304557
RJ,5231102,10,1932.33,1,8,7,783220,3304557
RJ,5231102,10,1803.57,1,4,7,414110,3304557
RJ,5231102,10,2405.18,1,2,6,782510,3304557
RJ,5231102,10,5584.26,1,2,7,782110,3304557
RJ,5231102,10,11472.19,1,2,9,212405,3304557
RJ,5231102,10,1593.39,1,2,7,414110,3304557
RJ,5231102,10,6512,1,9,9,215130,3304557
RJ,5231102,10,0,1,4,7,414215,3304557
RJ,5231102,10,2448.64,1,8,7,411045,3304557
RJ,5231102,10,3003.37,1,8,5,411005,3304557
RJ,5231102,10,3849.09,1,2,7,411045,3304557
RJ,5231102,10,1829.75,1,2,5,783210,3304557
RJ,5231102,10,6699.29,1,2,6,414215,3304557
RJ,5231102,10,3565.63,1,2,5,782510,3304557
RJ,5231102,10,7952.07,1,4,9,391120,3304557
RJ,5231102,10,1792.67,1,2,7,411010,3304557
RJ,5231102,10,1710.41,1,2,7,783220,3304557
RJ,5231102,55,579.5,1,2,6,411005,3304557
RJ,5231102,10,2416.08,1,8,7,414110,3304557
RJ,5231102,10,3046.44,1,8,7,411045,3304557
RJ,5231102,10,5000.52,1,8,7,212405,3304557
RJ,5231102,10,15409.21,1,8,7,342610,3304557
RJ,5231102,10,2582.76,1,8,7,411045,3304557
RJ,5231102,10,2411.75,1,4,7,414110,3304557
RJ,5231102,10,21944.44,1,2,9,142410,3304557
RJ,5231102,10,2309.79,1,2,9,411010,3304557
RJ,5231102,10,18039.21,1,8,9,252305,3304557
RJ,5231102,10,9817.52,1,8,9,215130,3304557
RJ,5231102,10,1748.53,1,8,7,783220,3304557
RJ,5231102,10,2391.51,1,2,5,782510,3304557
RJ,5231102,10,1068.39,1,8,7,782510,3304557
RJ,5231102,10,17441.4,1,2,9,252210,3304557
RJ,5231102,10,5785.14,1,2,5,782115,3304557
RJ,5231102,10,2452.04,1,4,5,782510,3304557
RJ,5231102,10,1714.06,1,8,7,414110,3304557
RJ,5231102,10,2500.87,1,2,9,411045,3304557
RJ,5231102,10,2273.11,1,2,9,212405,3304557
RJ,5231102,10,2613.78,1,8,7,414215,3304557
RJ,5231102,10,1787.69,1,2,7,783220,3304557
RJ,5231102,10,2711.59,1,8,7,411045,3304557
RJ,5231102,10,2711.42,1,8,7,414215,3304557
RJ,5231102,10,8338.43,1,2,8,142305,3304557
RJ,5231102,10,2701.07,1,2,6,414215,3304557
RJ,5231102,10,1551.05,1,4,6,414110,3304557
RJ,5231102,10,3596.49,1,2,9,342125,3304557
RJ,5231102,10,1824.77,1,8,7,414110,3304557
RJ,5231102,10,2308.44,1,4,5,782510,3304557
RJ,5231102,10,2024.28,1,2,7,783220,3304557
RJ,5231102,10,1283.21,1,8,9,411005,3304557
RJ,5231102,10,1826.65,1,8,5,783210,3304557
RJ,5231102,10,1651.38,1,2,4,414110,3304557
RJ,5231102,10,5597.14,1,2,9,142330,3304557
RJ,5231102,10,4189.1,1,2,7,782220,3304557
RJ,5231102,10,2315.43,1,9,7,782220,3304557
RJ,5231102,10,5293.56,1,8,9,391120,3304557
RJ,5231102,10,4236.54,1,8,8,342610,3304557
RJ,5231102,10,8315.36,1,8,7,414215,3304557
RJ,5231102,10,1825.38,1,8,7,783220,3304557
RJ,5231102,10,4051.76,1,8,7,784205,3304557
RJ,5231102,10,8081.83,1,2,6,414215,3304557
RJ,5231102,10,5135.37,1,8,5,782115,3304557
RJ,5231102,10,1678.07,1,2,7,783220,3304557
RJ,5231102,10,1948.31,1,1,7,411010,3304557
RJ,5231102,10,1600.83,1,8,7,783220,3304557
RJ,5231102,10,7173.77,1,8,7,782115,3304557
RJ,5231102,10,2068.61,1,2,7,783220,3304557
RJ,5231102,10,2357,1,8,7,782220,3304557
RJ,5231102,10,2266.36,1,8,6,414110,3304557
RJ,5231102,10,7713.53,1,2,7,414215,3304557
RJ,5231102,10,5333.55,1,2,7,783220,3304557
RJ,5231102,10,2007.52,1,8,7,783220,3304557
RJ,5231102,10,4336.74,1,2,9,411045,3304557
RJ,5231102,10,4620.71,1,2,7,314110,3304557
RJ,5231102,10,2354.14,1,8,7,782510,3304557
RJ,5231102,10,2086.5,1,2,7,782220,3304557
RJ,5231102,10,19622.27,1,2,7,252305,3304557
RJ,5231102,10,8973.2,1,2,7,950305,3304557
RJ,5231102,10,1834.1,1,8,5,411045,3304557
RJ,5231102,10,0,1,2,7,782220,3304557
RJ,5231102,10,1849.11,1,8,7,783220,3304557
RJ,5231102,10,0,1,2,7,411045,3304557
RJ,5231102,10,7320.62,1,2,9,342125,3304557
RJ,5231102,10,1344.81,1,8,7,411005,3304557
RJ,5231102,10,10317.54,1,2,8,342610,3304557
RJ,5231102,10,2707.13,1,8,7,951105,3304557
RJ,5231102,10,5394.43,1,4,7,342610,3304557
RJ,5231102,10,2138.88,1,8,7,782220,3304557
RJ,5231102,10,6863.22,1,4,7,351605,3304557
RJ,5231101,10,6677.94,1,8,7,313120,3304557
RJ,5231102,10,2908.26,1,2,6,782510,3304557
RJ,5231102,10,1570.84,1,2,7,414110,3304557
RJ,5231102,10,2011.75,1,8,5,411045,3304557
RJ,5231102,10,2138.51,1,8,5,411005,3304557
RJ,5231102,10,4403.95,1,2,9,411010,3304557
RJ,5231102,10,6087.88,1,2,7,342610,3304557
RJ,5231102,10,3144.28,1,2,7,911305,3304557
RJ,5231102,10,8078.09,1,8,7,342610,3304557
RJ,5231102,10,0,1,2,6,783220,3304557
RJ,5231102,10,3124.46,1,2,7,782510,3304557
RJ,5231102,10,1191.2,1,8,7,511205,3304557
RJ,5231102,10,2633.15,1,4,7,411045,3304557
RJ,5231102,10,3203.48,1,8,7,782220,3304557
RJ,5231102,10,6471.8,1,4,7,783220,3304557
RJ,5231102,10,5682.15,1,8,7,782110,3304557
RJ,5231102,10,5670.89,1,4,7,342610,3304557
RJ,5231102,10,2013.23,1,8,7,414215,3304557
RJ,5231102,10,3401.47,1,2,7,862155,3304557
RJ,5231102,10,2804.29,1,4,9,517420,3304557
RJ,5231102,10,2448.59,1,4,7,782510,3304557
RJ,5231102,10,2591.24,1,8,4,411005,3304557
RJ,5231102,10,2010.34,1,2,7,411010,3304557
RJ,5231102,10,19253.46,1,9,9,141605,3304557
RJ,5231102,10,2895.24,1,4,7,724315,3304557
RJ,5231102,10,1796.4,1,2,7,414105,3304557
RJ,5231102,10,8195.87,1,2,5,342610,3304557
RJ,5231102,55,602.95,1,4,7,411005,3304557
RJ,5231102,10,4563.07,1,2,6,342610,3304557
RJ,5231102,10,10976.12,1,9,9,342120,3304557
RJ,5231102,10,3996.5,1,2,4,782220,3304557
RJ,5231102,10,2732.33,1,8,6,411005,3304557
RJ,5231102,10,3118.45,1,2,5,782305,3304557
RJ,5231102,10,3968.69,1,8,5,411005,3304557
RJ,5231102,10,2307.72,1,8,7,514310,3304557
RJ,5231102,10,2285.43,1,2,7,724320,3304557
RJ,5231102,10,3131.29,1,2,4,411005,3304557
RJ,5231102,10,2090.41,1,8,6,411045,3304557
RJ,5231102,10,1882.3,1,8,5,414110,3304557
RJ,5231102,10,2879.24,1,2,7,782510,3304557
RJ,5231102,10,4435.02,1,2,7,411010,3304557
RJ,5231102,10,10894.35,1,8,9,342610,3304557
RJ,5231102,10,4277.36,1,2,8,413110,3304557
RJ,5231102,10,1255.85,1,4,7,411005,3304557
RJ,5231102,10,2179.36,1,8,7,414110,3304557
RJ,5231102,10,8393.52,1,8,9,212420,3304557
RJ,5231102,10,9814.05,1,8,4,783220,3304557
RJ,5231102,10,3864.88,1,2,7,783230,3304557
RJ,5231102,10,4988.61,1,2,7,410105,3304557
RJ,5231102,10,0,1,2,7,511210,3304557
RJ,5231102,10,2900.83,1,8,7,520110,3304557
RJ,5231102,10,2684.49,1,8,7,414215,3304557
RJ,5231102,10,1616.47,1,8,7,411005,3304557
RJ,5231102,10,3210.59,1,2,7,782510,3304557
RJ,5231102,10,42434.15,1,8,9,215140,3304557
RJ,5231102,10,2513.56,1,8,7,414215,3304557
RJ,5231102,10,2910.59,1,2,5,782510,3304557
RJ,5231102,10,1607.5,1,8,7,783220,3304557
RJ,5231102,10,4517.5,1,8,5,411045,3304557
RJ,5231102,10,4723.59,1,8,5,782115,3304557
RJ,5231102,10,2401.43,1,8,6,411045,3304557
RJ,5231102,10,3279.55,1,8,7,517420,3304557
RJ,5231102,10,4971.71,1,2,7,783220,3304557
RJ,5231102,10,6709.69,1,2,7,342610,3304557
RJ,5231102,10,2580.34,1,8,7,414215,3304557
RJ,5231102,10,1592.55,1,2,7,783220,3304557
RJ,5231102,10,2467.54,1,2,7,414215,3304557
RJ,5231102,10,1815.48,1,8,7,783220,3304557
RJ,5231102,10,2456.75,1,2,7,414110,3304557
RJ,5231102,10,2019.26,1,8,4,414110,3304557
RJ,5231102,10,2409.13,1,8,6,782510,3304557
RJ,5231102,10,3195.08,1,8,7,710205,3304557
RJ,5231102,10,48513.4,1,8,9,215140,3304557
RJ,5231102,10,0,1,2,7,782220,3304557
RJ,5231102,10,14957.79,1,8,5,342610,3304557
RJ,5231102,10,3057.63,1,4,6,342315,3304557
RJ,5231102,10,1205.2,1,8,7,783220,3304557
RJ,5231102,10,1966.45,1,8,7,782510,3304557
RJ,5231102,10,2485.29,1,8,6,414215,3304557
RJ,5231102,10,4083.67,1,8,7,414110,3304557
RJ,5231102,10,1745.99,1,4,7,411045,3304557
RJ,5231102,10,2470.48,1,8,7,414215,3304557
RJ,5231102,10,10309.34,1,8,5,342610,3304557
RJ,5231102,10,2645.82,1,4,7,724410,3304557
RJ,5231102,10,3221.66,1,8,7,212420,3304557
RJ,5231102,10,3161.64,1,8,7,782510,3304557
RJ,5231102,10,1524.75,1,2,7,411045,3304557
RJ,5231102,10,0,1,2,5,783220,3304557
RJ,5231102,10,5613.49,1,8,7,782110,3304557
RJ,5231102,10,1594.96,1,2,6,414110,3304557
RJ,5231102,10,1554.56,1,4,8,411045,3304557
RJ,5231102,10,1577.02,1,4,5,414110,3304557
RJ,5231102,10,6844.51,1,2,7,342610,3304557
RJ,5231102,10,1238.73,1,2,9,783220,3304557
RJ,5231102,10,2030.05,1,2,6,782510,3304557
RJ,5231102,10,4204,1,8,7,411010,3304557
RJ,5231102,10,2176.92,1,2,7,782220,3304557
RJ,5231102,10,7371.77,1,2,5,782220,3304557
RJ,5231102,10,6982.79,1,2,7,411045,3304557
RJ,5231102,10,5956.68,1,2,5,782115,3304557
RJ,5231102,10,1911.16,1,8,7,414110,3304557
RJ,5231102,10,2719.38,1,2,7,951105,3304557
RJ,5231102,10,11743.78,1,8,9,214205,3304557
RJ,5231102,10,1454.6,1,8,5,414110,3304557
RJ,5231102,10,1768.7,1,8,7,783220,3304557
RJ,5231102,10,4124.87,1,2,6,313120,3304557
RJ,5231102,10,2838.75,1,8,7,782305,3304557
RJ,5231102,10,1075.4,1,8,7,514320,3304557
RJ,5231102,10,6704.01,1,2,5,414215,3304557
RJ,5231102,10,5549.39,1,8,5,782115,3304557
RJ,5231102,10,1442.97,1,4,7,414110,3304557
RJ,5231102,10,1903.61,1,8,7,414215,3304557
RJ,5231102,10,7947.81,1,2,5,414215,3304557
RJ,5231101,10,11742.52,1,8,9,517330,3304557
RJ,5231102,10,2040.29,1,4,7,782220,3304557
RJ,5231102,10,2090.28,1,2,7,411010,3304557
RJ,5231102,10,13217.6,1,2,9,410225,3304557
RJ,5231102,10,1901.28,1,8,7,783220,3304557
RJ,5231102,10,3849.92,1,2,7,783230,3304557
RJ,5231102,10,3596.08,1,8,4,782510,3304557
RJ,5231102,10,4691.84,1,2,9,391120,3304557
RJ,5231102,10,0,1,2,5,783220,3304557
RJ,5231102,10,8626.81,1,2,9,342610,3304557
RJ,5231102,10,6331.25,1,4,6,782110,3304557
RJ,5231102,10,1608.88,1,8,7,783220,3304557
RJ,5231102,10,3577.64,1,8,7,715610,3304557
RJ,5231102,10,1636.2,1,8,4,414110,3304557
RJ,5231102,10,6753.39,1,8,9,225140,3304557
RJ,5231102,55,608.98,1,2,7,411005,3304557
RJ,5231102,10,3254.37,1,2,8,414210,3304557
RJ,5231102,10,2996.93,1,2,9,782510,3304557
RJ,5231102,10,2004.96,1,2,5,411045,3304557
RJ,5231102,10,4318.17,1,8,5,782115,3304557
RJ,5231102,10,3210.43,1,2,7,411010,3304557
RJ,5231102,10,2162.05,1,8,6,414110,3304557
RJ,5231102,10,1737.57,1,8,7,411005,3304557
RJ,5231102,10,2149.38,1,8,7,411045,3304557
RJ,5231102,10,7862.55,1,2,5,414215,3304557
RJ,5231102,10,1953.41,1,8,7,783220,3304557
RJ,5231102,10,1550.52,1,8,7,411005,3304557
RJ,5231102,10,3682.49,1,4,5,782220,3304557
RJ,5231102,10,4843.43,1,2,7,783220,3304557
RJ,5231102,60,1696.8,1,4,6,414110,3304557
RJ,5231102,10,4561.45,1,2,9,391115,3304557
RJ,5231102,10,2296.6,1,4,7,782510,3304557
RJ,5231102,10,3285.36,1,8,7,411005,3304557
RJ,5231102,10,2373.92,1,8,7,782510,3304557
RJ,5231102,10,3663.21,1,4,7,411045,3304557
RJ,5231102,10,2617.85,1,8,7,414215,3304557
RJ,5231102,10,9589.1,1,2,5,342610,3304557
RJ,5231102,10,2716.48,1,2,7,411045,3304557
RJ,5231102,10,0,1,8,6,783220,3304557
RJ,5231102,10,10224.53,1,2,7,410105,3304557
RJ,5231102,10,8484.17,1,8,4,782115,3304557
RJ,5231102,10,3141.15,1,8,7,782510,3304557
RJ,5231102,10,2688.07,1,8,5,782220,3304557
RJ,5231102,10,2809.57,1,8,7,317210,3304557
RJ,5231102,10,1458.94,1,4,6,414110,3304557
RJ,5231102,10,1217.37,1,2,7,782510,3304557
RJ,5231102,10,7637.53,1,2,7,414110,3304557
RJ,5231102,10,1212.08,1,4,6,511205,3304557
RJ,5231102,10,9091.84,1,2,9,342610,3304557
RJ,5231102,10,1849.62,1,2,7,411045,3304557
RJ,5231102,10,1520.91,1,2,6,414110,3304557
RJ,5231102,10,1283.52,1,4,7,511205,3304557
RJ,5231102,10,2775.56,1,8,5,411010,3304557
RJ,5231102,10,1660.84,1,8,7,783220,3304557
RJ,5231102,10,2729.55,1,2,7,411045,3304557
RJ,5231102,10,2721.39,1,8,7,411045,3304557
RJ,5231102,10,2631.08,1,4,7,414110,3304557
RJ,5231102,10,2647.68,1,8,7,411045,3304557
RJ,5231102,10,2571.07,1,4,4,411005,3304557
RJ,5231102,10,1849.1,1,8,7,411005,3304557
RJ,5231102,10,2510.6,1,2,7,782220,3304557
RJ,5231102,10,1202.64,1,8,7,511205,3304557
RJ,5231102,10,2879.99,1,2,9,252405,3304557
RJ,5231102,10,29159.12,1,9,9,252210,3304557
RJ,5231102,10,0,1,2,7,783220,3304557
RJ,5231102,10,1734.68,1,4,7,414110,3304557
RJ,5231102,10,3236.14,1,2,6,782510,3304557
RJ,5231102,10,4081.55,1,4,7,784205,3304557
RJ,5231102,10,2283,1,8,7,414110,3304557
RJ,5231102,10,6390.98,1,2,5,783220,3304557
RJ,5231102,10,4107.73,1,8,7,782220,3304557
RJ,5231102,10,2004.16,1,8,6,411010,3304557
RJ,5231102,10,2503.71,1,2,7,414215,3304557
RJ,5231102,10,2385.26,1,4,7,411045,3304557
RJ,5231102,10,3374.03,1,2,7,782510,3304557
RJ,5231102,10,2815.46,1,8,7,414215,3304557
RJ,5231102,10,3064.67,1,8,7,342610,3304557
RJ,5231102,10,3375.49,1,4,7,782510,3304557
RJ,5231102,10,1546.26,1,4,7,411045,3304557
RJ,5231102,10,1847.66,1,2,7,411045,3304557
RJ,5231102,10,3383.92,1,8,7,411010,3304557
RJ,5231102,10,5136.63,1,8,7,783220,3304557
RJ,5231102,10,1754.85,1,4,7,783220,3304557
RJ,5231102,10,0,1,2,7,411045,3304557
RJ,5231102,10,5286.33,1,2,7,783220,3304557
RJ,5231102,10,3567.83,1,2,7,391205,3304557
RJ,5231102,10,7321.71,1,8,7,782720,3304557
RJ,5231102,10,1846.02,1,8,6,411045,3304557
RJ,5231102,10,1175.11,1,8,7,511205,3304557
RJ,5231102,10,2509.75,1,2,7,414215,3304557
RJ,5231102,10,7951.42,1,8,7,342610,3304557
RJ,5231102,10,5630.69,1,8,7,782110,3304557
RJ,5231102,10,2635.19,1,8,7,782510,3304557
RJ,5231102,10,2395.85,1,8,9,411010,3304557
RJ,5231102,10,4922.67,1,8,9,254305,3304557
RJ,5231102,10,4189.73,1,2,5,342610,3304557
RJ,5231102,10,3019.01,1,8,7,517420,3304557
RJ,5231102,10,2322.77,1,4,7,951105,3304557
RJ,5231102,10,3811.1,1,2,7,411045,3304557
RJ,5231102,10,3685.86,1,2,7,411005,3304557
RJ,5231102,10,3867.09,1,2,7,351605,3304557
RJ,5231101,10,7570.08,1,8,7,312105,3304557
RJ,5231102,10,0,1,8,5,414110,3304557
RJ,5231102,10,2570.06,1,2,5,782220,3304557
RJ,5231102,10,3741.41,1,8,8,391210,3304557
RJ,5231102,10,1979.64,1,8,6,414110,3304557
RJ,5231102,10,2558.72,1,2,7,414215,3304557
RJ,5231102,10,2058.54,1,8,6,411045,3304557
RJ,5231102,10,1977.61,1,8,8,414215,3304557
RJ,5231102,10,2935.3,1,8,7,414215,3304557
RJ,5231102,10,1932.46,1,8,4,782305,3304557
RJ,5231102,10,2479.24,1,2,9,414110,3304557
RJ,5231102,10,2887.27,1,8,7,782510,3304557
RJ,5231102,10,1537.08,1,2,7,414110,3304557
RJ,5231102,10,2683.64,1,8,7,414110,3304557
RJ,5231102,10,0,1,8,6,783220,3304557
RJ,5231102,10,2582.14,1,8,9,414215,3304557
RJ,5231102,10,1801.63,1,4,7,414110,3304557
RJ,5231102,10,6247.5,1,2,7,782110,3304557
RJ,5231102,10,2458.44,1,2,7,782220,3304557
RJ,5231102,10,4058.24,1,2,5,715115,3304557
RJ,5231102,10,8360.8,1,2,5,414215,3304557
RJ,5231102,10,12575.25,1,9,9,252720,3304557
RJ,5231102,10,7979.43,1,2,9,342610,3304557
RJ,5231102,10,2465.54,1,8,7,414215,3304557
RJ,5231102,10,5085.25,1,4,8,783220,3304557
RJ,5231102,10,2448.75,1,2,7,782510,3304557
RJ,5231102,10,1878.39,1,8,6,414110,3304557
RJ,5231102,10,3696.22,1,8,5,782510,3304557
RJ,5231102,10,5823.55,1,2,5,783220,3304557
RJ,5231102,10,2540.57,1,8,7,782220,3304557
RJ,5231102,10,7062.43,1,1,7,782110,3304557
RJ,5231102,10,2719.03,1,2,7,411010,3304557
RJ,5231102,10,1556.87,1,8,7,782510,3304557
RJ,5231102,10,1267.63,1,8,6,414110,3304557
RJ,5231102,10,1918.57,1,4,8,410220,3304557
RJ,5231102,10,2624.04,1,2,7,414110,3304557
RJ,5231102,10,4577.61,1,4,5,783220,3304557
RJ,5231102,10,3239.48,1,4,8,391120,3304557
RJ,5231102,10,4712.58,1,8,6,783220,3304557
RJ,5231102,10,4111.42,1,2,9,411010,3304557
RJ,5231102,10,8465.19,1,8,9,214405,3304557
RJ,5231102,10,18101.1,1,8,9,142105,3304557
RJ,5231102,10,9698.95,1,2,4,342610,3304557
RJ,5231102,10,1217.37,1,2,7,782510,3304557
RJ,5231102,10,2710.34,1,8,7,411005,3304557
RJ,5231102,10,10435.74,1,2,9,410105,3304557
RJ,5231102,10,3118.66,1,2,8,411010,3304557
RJ,5231102,10,0,1,8,7,782115,3304557
RJ,5231102,10,1971.19,1,2,5,782305,3304557
RJ,5231102,10,1608.81,1,8,7,511205,3304557
RJ,5231102,10,2290.16,1,4,7,715610,3304557
RJ,5231102,10,13848.96,1,2,6,342610,3304557
RJ,5231102,10,4525.77,1,2,4,782115,3304557
RJ,5231102,10,2138.64,1,2,5,782510,3304557
RJ,5231102,10,0,1,2,6,782510,3304557
RJ,5231102,10,2622.31,1,8,7,414215,3304557
RJ,5231102,10,1636.41,1,2,7,414110,3304557
RJ,5231102,10,2472.65,1,2,9,411045,3304557
RJ,5231102,10,3114.22,1,2,7,411010,3304557
RJ,5231102,10,1788.54,1,4,5,783210,3304557
RJ,5231102,10,2685.94,1,8,9,951105,3304557
